"RuleName","Severity","ScriptName","Line","Message"
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","56","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","59","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","60","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","61","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","62","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","63","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","65","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","67","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","68","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","69","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","70","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","72","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","73","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","74","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","76","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","77","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","78","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","80","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","81","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-AuthenticationRefactoring.ps1","84","File 'Demo-AuthenticationRefactoring.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingInvokeExpression","Warning","Demo-AuthenticationRefactoring.ps1","33","Invoke-Expression is used. Please remove Invoke-Expression from script and find other options instead."
"PSUseBOMForUnicodeEncodedFile","Warning","Demo-AuthenticationRefactoring.ps1",,"Missing BOM encoding for non-ASCII encoded file 'Demo-AuthenticationRefactoring.ps1'"
"PSAvoidUsingInvokeExpression","Warning","Demo-DashboardFeatures.ps1","87","Invoke-Expression is used. Please remove Invoke-Expression from script and find other options instead."
"PSAvoidUsingInvokeExpression","Warning","Demo-DashboardFeatures.ps1","131","Invoke-Expression is used. Please remove Invoke-Expression from script and find other options instead."
"PSAvoidUsingInvokeExpression","Warning","Demo-DashboardFeatures.ps1","146","Invoke-Expression is used. Please remove Invoke-Expression from script and find other options instead."
"PSAvoidUsingInvokeExpression","Warning","Demo-DashboardFeatures.ps1","175","Invoke-Expression is used. Please remove Invoke-Expression from script and find other options instead."
"PSAvoidUsingInvokeExpression","Warning","Demo-DashboardFeatures.ps1","193","Invoke-Expression is used. Please remove Invoke-Expression from script and find other options instead."
"PSAvoidUsingInvokeExpression","Warning","Demo-DashboardFeatures.ps1","217","Invoke-Expression is used. Please remove Invoke-Expression from script and find other options instead."
"PSUseBOMForUnicodeEncodedFile","Warning","Demo-DashboardFeatures.ps1",,"Missing BOM encoding for non-ASCII encoded file 'Demo-DashboardFeatures.ps1'"
"PSAvoidUsingWriteHost","Warning","Demo-DashboardFeatures.ps1","13","File 'Demo-DashboardFeatures.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-DashboardFeatures.ps1","14","File 'Demo-DashboardFeatures.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-DashboardFeatures.ps1","21","File 'Demo-DashboardFeatures.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-DashboardFeatures.ps1","25","File 'Demo-DashboardFeatures.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-DashboardFeatures.ps1","78","File 'Demo-DashboardFeatures.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-DashboardFeatures.ps1","81","File 'Demo-DashboardFeatures.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-DashboardFeatures.ps1","91","File 'Demo-DashboardFeatures.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-DashboardFeatures.ps1","100","File 'Demo-DashboardFeatures.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-DashboardFeatures.ps1","105","File 'Demo-DashboardFeatures.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
"PSAvoidUsingWriteHost","Warning","Demo-DashboardFeatures.ps1","113","File 'Demo-DashboardFeatures.ps1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information."
